assets/0/gameAbsolutePath,assets/0/fullAbsolutePath,region,regionRef,regions/0,regionRefs/0,attack,cost,health,description,descriptionRaw,levelupDescription,levelupDescriptionRaw,flavorText,artistName,name,cardCode,keywords/0,keywordRefs/0,spellSpeed,spellSpeedRef,rarity,rarityRef,subtype,supertype,type,collectible,set,associatedCardRefs/0,associatedCardRefs/1,subtypes/0,keywords/1,keywordRefs/1,associatedCardRefs/2,associatedCardRefs/3,associatedCardRefs/4,keywords/2,keywordRefs/2,regions/1,regionRefs/1,associatedCardRefs/5,associatedCardRefs/6,associatedCardRefs/7,associatedCardRefs/8,associatedCardRefs/9,associatedCardRefs/10
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR009T2.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR009T2-full.png,Freljord,Freljord,Freljord,Freljord,0,3,0,"Grant a damaged ally +3|+3.
Create a <link=card.level1><style=AssociatedCard>Braum</style></link> in your deck.","Grant a damaged ally +3|+3.
Create a Braum in your deck.",,,"""... Though his wounds were great, Braum threw back his head and laughed. For he knew that dire times are when heroes are made!""
- The Tale of Braum",SIXMOREVODKA,Braum's Take Heart,01FR009T2,Burst,Burst,Burst,Burst,None,None,,Champion,Spell,false,Set1,01FR009,01FR009T1,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR026.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR026-full.png,Freljord,Freljord,Freljord,Freljord,7,6,6,,,,,"The power of a warhorse, the thoughtless savagery of a cat.",SIXMOREVODKA,Alpha Wildclaw,01FR026,Overwhelm,Overwhelm,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR030.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR030-full.png,Freljord,Freljord,Freljord,Freljord,0,1,0,<link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> an enemy with 3 or less Health.,Frostbite an enemy with 3 or less Health.,,,"""Chilly? Ha! Let us hope that your spirits are sturdier than your summerland steel!"" - Braum",SIXMOREVODKA,Brittle Steel,01FR030,Burst,Burst,Burst,Burst,COMMON,Common,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR013.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR013-full.png,Freljord,Freljord,Freljord,Freljord,3,6,8,"When I survive damage, grant me +3|+0.","When I survive damage, grant me +3|+0.",,,"""I would die shivering in the cold before sharing a hearth with Ashe's weaklings. But if they desire warmth, I will give it to them.”",SIXMOREVODKA,Scarmother Vrynna,01FR013,Overwhelm,Overwhelm,,,EPIC,Epic,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR019.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR019-full.png,Freljord,Freljord,Freljord,Freljord,0,7,0,"Kill all enemies with 0 Power, then <link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> all enemies.","Kill all enemies with 0 Power, then Frostbite all enemies.",,,Warmother Winter is the first and last foe faced by any who would invade the Freljord. Her bloodsworn are the merciless wind and the biting frost.,SIXMOREVODKA,Winter's Breath,01FR019,Slow,Slow,Slow,Slow,EPIC,Epic,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR041.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR041-full.png,Freljord,Freljord,Freljord,Freljord,5,5,5,"When I'm summoned, grant all allies in your deck +1|+1.","When I'm summoned, grant all allies in your deck +1|+1.",,,"""Many tribes under one banner! Perhaps one day all the Freljord will fight side by side.""",SIXMOREVODKA,Avarosan Hearthguard ,01FR041,,,,,EPIC,Epic,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR025.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR025-full.png,Freljord,Freljord,Freljord,Freljord,2,2,3,"When I'm summoned, draw a Poro if you have a Poro ally.","When I'm summoned, draw a Poro if you have a Poro ally.",,,"A herd needs just two things: love, and company. Anything else is just fluff.
",SIXMOREVODKA,Poro Herder,01FR025,,,,,RARE,Rare,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR054.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR054-full.png,Freljord,Freljord,Freljord,Freljord,4,5,5,,,,,"""The weak harvest, but the strong take. The little Avarosans will learn which they are!""",SIXMOREVODKA,Scarmaiden Reaver,01FR054,Overwhelm,Overwhelm,,,RARE,Rare,,,Unit,true,Set1,,,,Regeneration,Regeneration,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR021.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR021-full.png,Freljord,Freljord,Freljord,Freljord,5,5,8,<link=keyword.AttackSkillMark><sprite name=SkillMark><style=Keyword>Attack</style></link>: Deal 1 to ALL battling units.,Attack: Deal 1 to ALL battling units.,,,"""Tarkaz fought harder and better than most. He took his defeat gracefully, I thought. Well, mostly..."" - Tryndamere",SIXMOREVODKA,Tarkaz the Tribeless,01FR021,,,,,EPIC,Epic,,,Unit,true,Set1,01FR021T1,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR021T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR021T1-full.png,Freljord,Freljord,Freljord,Freljord,0,0,0,Deal 1 to ALL battling units.,Deal 1 to ALL battling units.,,,"""... Maybe not that gracefully after all."" - Tryndamere",Max Grecke,Tarkaz's Fury,01FR021T1,Skill,Skill,,,None,None,,,Ability,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR043.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR043-full.png,Freljord,Freljord,Freljord,Freljord,4,6,4,"<link=vocab.Play><style=Vocab>Play</style></link>: Combine all of our Poros into a <link=card.transform><style=AssociatedCard>Fluft of Poros</style></link>, it gains their stats and keywords.","Play: Combine all of our Poros into a Fluft of Poros, it gains their stats and keywords.",,,"""One more story, but keep quiet or mother will come!""
""Long ago, raiders attacked Avarosa's village. Her forces were few--all seemed lost. But a poro appeared and offered Avarosa its help...""",SIXMOREVODKA,Heart of the Fluft,01FR043,,,,,RARE,Rare,PORO,,Unit,true,Set1,01FR043T1,,PORO,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR049T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR049T1-full.png,Freljord,Freljord,Freljord,Freljord,1,1,1,,,,,"""Wolf or hare, winter makes prey of us all.""
- Avarosan proverb",SIXMOREVODKA,Snow Hare,01FR049T1,,,,,None,None,,,Unit,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR033.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR033-full.png,Freljord,Freljord,Freljord,Freljord,0,3,3,<link=vocab.RoundStart><style=Vocab>Round Start</style></link>: Get an extra mana gem this round.,Round Start: Get an extra mana gem this round.,,,"""These ancient cairns are reminders that we are but the latest in a long line of tribes to brave these untamed lands."" - Ashe",SIXMOREVODKA,Wyrding Stones,01FR033,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR011.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR011-full.png,Freljord,Freljord,Freljord,Freljord,3,2,1,<link=vocab.Play><style=Vocab>Play</style></link>: <link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> an enemy.,Play: Frostbite an enemy.,,,Avarosans take pride in their harsh seasons and icy lands. Their keen-eyed defenders even take it a step further. ,SIXMOREVODKA,Icevale Archer,01FR011,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR050.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR050-full.png,Freljord,Freljord,Freljord,Freljord,3,3,3,<link=vocab.Play><style=Vocab>Play</style></link>: Heal an ally or your Nexus 3.,Play: Heal an ally or your Nexus 3.,,,"""This fine old establishment's the Tipsy Owl! We've got stews and brews a'plenty to chase away the chill. Hurry on inside!""",SIXMOREVODKA,Kindly Tavernkeeper,01FR050,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR052.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR052-full.png,Freljord,Freljord,Freljord,Freljord,10,10,10,<link=keyword.PlaySkillMark><sprite name=SkillMark><style=Keyword>Play</style></link>: <link=keyword.Obliterate><style=Keyword>Obliterate</style></link> ALL followers with 4 or less Power in play and in hands.,Play: Obliterate ALL followers with 4 or less Power in play and in hands.,,,"""I dug myself out from the rubble to find a scar seared into the land around me. Smoldering ash lay where my companions had stood, and in the distance a looming form moved on..."" - Bjerg the Wanderer",SIXMOREVODKA,She Who Wanders,01FR052,Regeneration,Regeneration,,,EPIC,Epic,,,Unit,true,Set1,01FR052T1,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR052T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR052T1-full.png,Freljord,Freljord,Freljord,Freljord,0,0,0,<link=keyword.Obliterate><style=Keyword>Obliterate</style></link> ALL followers with 4 or less Power in play and in hands.,Obliterate ALL followers with 4 or less Power in play and in hands.,,,"“Unearthly light flooded the valley as a piercing wail rattled the rocks from the cliffs, my sinews from their bones, the very thoughts from my mind! Then... silence.” - Bjerg the Wanderer",Max Grecke,Balesight,01FR052T1,Skill,Skill,,,None,None,,,Ability,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR016.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR016-full.png,Freljord,Freljord,Freljord,Freljord,0,3,0,Grant Poro allies <link=vocab.Everywhere><style=Vocab>everywhere</style></link> +1|+1.,Grant Poro allies everywhere +1|+1.,,,"""They gobble 'em up, then look at you, tongues out, happy as sheared 'nuks in the thaw askin' for more! You try sayin' no."" - Avarosan treatmaker",SIXMOREVODKA,Poro Snax,01FR016,Burst,Burst,Burst,Burst,COMMON,Common,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR005.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR005-full.png,Freljord,Freljord,Freljord,Freljord,0,8,0,Grant an ally +8|+4.,Grant an ally +8|+4.,,,“I've been told I have a... temper.” - Tryndamere,SIXMOREVODKA,Battle Fury,01FR005,Burst,Burst,Burst,Burst,RARE,Rare,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR023.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR023-full.png,Freljord,Freljord,Freljord,Freljord,0,12,0,Summon the top ally from your deck now and EACH <link=vocab.RoundStart><style=Vocab>Round Start</style></link>.,Summon the top ally from your deck now and EACH Round Start.,,,"There will come a day when an unmistakable call will resound through the Freljord. On that day, all will rise to answer it, for it announces that our ancient enemies have emerged once again.",SIXMOREVODKA,Warmother's Call,01FR023,Slow,Slow,Slow,Slow,EPIC,Epic,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR047.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR047-full.png,Freljord,Freljord,Freljord,Freljord,2,2,2,<link=keyword.Enlightened><style=Keyword>Enlightened</style></link>: I have +4|+4.,Enlightened: I have +4|+4.,,,“Those who learn to roar as beasts soon forget their native tongue.” - Anivia,SIXMOREVODKA,Feral Mystic,01FR047,Overwhelm,Overwhelm,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR056.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR056-full.png,Freljord,Freljord,Freljord,Freljord,5,7,5,"When I'm summoned, <link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> enemies with 3 or less Health.","When I'm summoned, Frostbite enemies with 3 or less Health.",,,"""AaaaaaaAAaaaAaaaaah!"" - Bjerg the Wanderer",JiHun Lee,Icy Yeti,01FR056,,,,,RARE,Rare,YETI,,Unit,true,Set1,,,YETI,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR027.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR027-full.png,Freljord,Freljord,Freljord,Freljord,4,4,5,,,,,"Avarosan folk tales speak of ""Old Uncle Elnuk"", a stubborn old grouch who wanted nothing more than a warm patch of grass and an argument to dig his heel into. ",SIXMOREVODKA,Bull Elnuk,01FR027,,,,,COMMON,Common,ELNUK,,Unit,true,Set1,,,ELNUK,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR057.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR057-full.png,Freljord,Freljord,Freljord,Freljord,0,7,0,Give all allies +2|+2 and <link=keyword.Overwhelm><sprite name=Overwhelm><style=Keyword>Overwhelm</style></link> this round.,Give all allies +2|+2 and Overwhelm this round.,,,"A lone howl echoed through the night, followed by another, then another. Within moments, the pack howled as one--a chorus of frenzied voices calling out for blood.",Kudos Productions,Pack Mentality,01FR057,Slow,Slow,Slow,Slow,RARE,Rare,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR004.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR004-full.png,Freljord,Freljord,Freljord,Freljord,0,1,0,Give an ally +0|+2 this round.,Give an ally +0|+2 this round.,,,"""Rough out there, eh? Not to worry, the 'Owl serves up a special brew so strong it'll pull the chill outta y'bones 'n grow hair on the chest of a newborn!"" - Kindly Tavernkeeper",SIXMOREVODKA,Elixir of Iron,01FR004,Burst,Burst,Burst,Burst,COMMON,Common,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR048.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR048-full.png,Freljord,Freljord,Freljord,Freljord,3,3,3,"When I'm summoned, create an <link=card.create><style=AssociatedCard>Enraged Yeti</style></link> in the top 3 cards of your deck.","When I'm summoned, create an Enraged Yeti in the top 3 cards of your deck.",,,"""Caught nothing all week! Either those beasts are onto me, or something's scaring 'em off...""",SIXMOREVODKA,Avarosan Trapper,01FR048,,,,,COMMON,Common,,,Unit,true,Set1,01FR028,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR017.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR017-full.png,Freljord,Freljord,Freljord,Freljord,3,5,3,"<link=vocab.Play><style=Vocab>Play</style></link>: For the top 6 cards in your deck, summon each Elnuk and shuffle the rest into your deck.","Play: For the top 6 cards in your deck, summon each Elnuk and shuffle the rest into your deck.",,,"""Avarosans are like elnuks--dull-eyed grass-eaters easily felled by the unscarred. It is by numbers alone that they stay alive."" - Scarmother Vrynna",SIXMOREVODKA,Troop of Elnuks,01FR017,,,,,COMMON,Common,ELNUK,,Unit,true,Set1,,,ELNUK,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR046.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR046-full.png,Freljord,Freljord,Freljord,Freljord,0,3,0,Grant a damaged ally +3|+3.,Grant a damaged ally +3|+3.,,,"""... Though his wounds were great, Braum threw back his head and laughed. For he knew that dire times are when heroes are made!""
- The Tale of Braum",SIXMOREVODKA,Take Heart,01FR046,Burst,Burst,Burst,Burst,RARE,Rare,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR012.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR012-full.png,Freljord,Freljord,Freljord,Freljord,0,5,0,Get an empty mana gem and heal your Nexus 3.,Get an empty mana gem and heal your Nexus 3.,,,Neither ruby nor sapphire surpass the luster of the aeon stone--a brilliant gem with legendary restorative properties. ,Kudos Productions,Catalyst of Aeons,01FR012,Burst,Burst,Burst,Burst,COMMON,Common,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR040.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR040-full.png,Freljord,Freljord,Freljord,Freljord,3,5,3,<link=vocab.RoundStart><style=Vocab>Round Start</style></link>: <link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> the <link=vocab.Strongest><style=Vocab>strongest</style></link> enemy.,Round Start: Frostbite the strongest enemy.,,,"""To become one with the wild we must not hide from the cold, but revel in its savagery.""",SIXMOREVODKA,Rimetusk Shaman,01FR040,,,,,RARE,Rare,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR031.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR031-full.png,Freljord,Freljord,Freljord,Freljord,5,7,5,<link=vocab.RoundEnd><style=Vocab>Round End</style></link>: Reduce my cost by 1.,Round End: Reduce my cost by 1.,,,"""What was that? Sounded like a sneeze. Do glaciers... sneeze?"" - Bjerg the Wanderer
",SIXMOREVODKA,Ancient Yeti,01FR031,Overwhelm,Overwhelm,,,RARE,Rare,YETI,,Unit,true,Set1,,,YETI,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR036T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR036T1-full.png,Freljord,Freljord,Freljord,Freljord,0,0,0,Deal 1 to an enemy.,Deal 1 to an enemy.,,,Gotcha.,Max Grecke,Bullseye,01FR036T1,Skill,Skill,,,None,None,,,Ability,false,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR053.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR053-full.png,Freljord,Freljord,Freljord,Freljord,3,3,3,,,,,"""Ol' Longhorn here lost an eye defending the Poro King himself from an ornery wildclaw! After all, it's not the size of the hammer but the size of the heart that matters."" - Poro Herder
",SIXMOREVODKA,Mighty Poro,01FR053,Overwhelm,Overwhelm,,,COMMON,Common,PORO,,Unit,true,Set1,,,PORO,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR010.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR010-full.png,Freljord,Freljord,Freljord,Freljord,0,4,0,Grant 2 allies +0|+3.,Grant 2 allies +0|+3.,,,"""I will be a torch in your heart, a shield at your side. Let me find strength to protect us and our kin, and may our lives flow together as the blood that seals this oath."" - Tryndamere",SIXMOREVODKA,Bloodsworn Pledge,01FR010,Burst,Burst,Burst,Burst,RARE,Rare,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR001.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR001-full.png,Freljord,Freljord,Freljord,Freljord,0,3,0,<link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> an enemy.,Frostbite an enemy.,,,"The cold strikes without warning, rendering even the strongest warrior helpless.",SIXMOREVODKA,Flash Freeze,01FR001,Burst,Burst,Burst,Burst,RARE,Rare,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR043T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR043T1-full.png,Freljord,Freljord,Freljord,Freljord,4,6,4,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Summon a <link=card.summon><style=AssociatedCard>Heart of the Fluft</style></link>.,Last Breath: Summon a Heart of the Fluft.,,,"""... At first she didn't know what the little ones could do. But then another appeared, and another, 'til the hall was full of them! And every poro gathered--"" 
""Bedtime! If you two aren't asleep in five minutes...!""",SIXMOREVODKA,Fluft of Poros,01FR043T1,Last Breath,LastBreath,,,None,None,PORO,,Unit,false,Set1,01FR043,,PORO,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR032.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR032-full.png,Freljord,Freljord,Freljord,Freljord,2,2,3,"When you cast a spell, grant the top ally in your deck +1|+1.","When you cast a spell, grant the top ally in your deck +1|+1.",,,"""Grant them keen ears to hear the wind's approach, light feet to cross the coming snows, and sharp eyes to see beyond the veil of winter.""",SIXMOREVODKA,Starlit Seer,01FR032,Imbue,Imbue,,,RARE,Rare,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR051.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR051-full.png,Freljord,Freljord,Freljord,Freljord,0,3,0,"If you have a Yeti, summon an <link=card.create><style=AssociatedCard>Enraged Yeti</style></link>. Otherwise, create it on top of your deck.","If you have a Yeti, summon an Enraged Yeti. Otherwise, create it on top of your deck.",,,"""... and this one has a mouth fulla big jagged teeths an' smashy fists an super an-ger-y eyes an a HUUUGE TREE-SHAKING ROAR! Uncle Bjerg told me so!"" - Ingvar the Younger",SIXMOREVODKA,Tall Tales,01FR051,Slow,Slow,Slow,Slow,COMMON,Common,,,Spell,true,Set1,01FR028,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR034.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR034-full.png,Freljord,Freljord,Freljord,Freljord,1,7,1,"When I'm summoned, grant me +1|+1 for each ally that has died. <style=Variable></style>","When I'm summoned, grant me +1|+1 for each ally that has died. ",,,"""Ah, old Bjerg's been through a bit. Lost his crew up north, returned pale an' gibberin' months later. Now, it's just ""giant beasts"" this and ""huge claws"" that. That poor man..."" - Kindly Tavernkeeper",SIXMOREVODKA,They Who Endure,01FR034,Overwhelm,Overwhelm,,,RARE,Rare,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR007.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR007-full.png,Freljord,Freljord,Freljord,Freljord,3,4,3,"When I'm summoned, draw a unit with 5+ Power.","When I'm summoned, draw a unit with 5+ Power.",,,"""Y-You've gotta believe me! It was huge, I tell you, HUUUGE!""",SIXMOREVODKA,Babbling Bjerg,01FR007,,,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR003.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01FR003-full.png,Freljord,Freljord,Freljord,Freljord,2,2,1,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Draw 1.,Last Breath: Draw 1.,,,"""Once I sought my place on distant battlefields. Now, I've found it beside my kin, my homestead. My eyes are theirs, and their safety is in my hands.""",SIXMOREVODKA,Avarosan Sentry,01FR003,Last Breath,LastBreath,,,COMMON,Common,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI038.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI038-full.png,Shadow Isles,ShadowIsles,Shadow Isles,ShadowIsles,0,3,3,"When another ally dies, deal 1 to the enemy Nexus.","When another ally dies, deal 1 to the enemy Nexus.",,,"Her cruelest trick wasn't slaughtering the soldiers who trusted the cries of a little girl, but sowing doubt in the survivors who returned home and ignored the pleas of their daughters.",SIXMOREVODKA,Phantom Prankster,01SI038,,,,,RARE,Rare,,,Unit,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI049.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI049-full.png,Shadow Isles,ShadowIsles,Shadow Isles,ShadowIsles,0,2,0,Kill an ally to draw 2.,Kill an ally to draw 2.,,,"""I have erred. We were not meant to peer beyond the pale curtain. Whatever insight lingers there comes at far too great a cost."" - Arie Wrence, Dauntless vindicator",Kudos Productions,Glimpse Beyond,01SI049,Fast,Fast,Fast,Fast,COMMON,Common,,,Spell,true,Set1,,,,,,,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI053.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI053-full.png,Shadow Isles,ShadowIsles,Shadow Isles,ShadowIsles,2,2,3,<link=vocab.Attack><style=Vocab>Attack</style></link>: Summon an attacking <link=card.summon><style=AssociatedCard>Spiderling</style></link>.,Attack: Summon an attacking Spiderling.,<link=vocab.RoundStart><style=Vocab>Round Start</style></link>: You have 3+ other Spiders.,Round Start: You have 3+ other Spiders.,"Once the head of a powerful Noxian house, Elise's dark ties to the Shadow Isles granted her unnatural youth and beauty in exchange for a few unwitting souls offered in sacrifice. An easy decision.",SIXMOREVODKA,Elise,01SI053,Fearsome,Fearsome,,,Champion,Champion,SPIDER,Champion,Unit,true,Set1,01SI053T2,01SI053T1,SPIDER,,,01SI002,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI053T1.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI053T1-full.png,Shadow Isles,ShadowIsles,Shadow Isles,ShadowIsles,0,1,0,"If an ally died this round, summon 2 <link=card.create><style=AssociatedCard>Spiderlings</style></link>.
Create an <link=card.level1><style=AssociatedCard>Elise</style></link> in your deck.","If an ally died this round, summon 2 Spiderlings.
Create an Elise in your deck.",,,That creeping feeling on your skin isn't nearly as unsettling as the one underneath it.,Kudos Productions,Elise's Crawling Sensation,01SI053T1,Slow,Slow,Slow,Slow,None,None,,Champion,Spell,false,Set1,01SI002,01SI053,,,,01SI053T2,,,,,,,,,,,,
http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI053T2.png,http://dd.b.pvp.net/2_16_0/set1/en_us/img/cards/01SI053T2-full.png,Shadow Isles,ShadowIsles,Shadow Isles,ShadowIsles,4,2,3,Other Spider allies have <link=keyword.Challenger><sprite name=Challenger><style=Keyword>Challenger</style></link> and <link=keyword.Fearsome><sprite name=Fearsome><style=Keyword>Fearsome</style></link>.,Other Spider allies have Challenger and Fearsome.,,,Beauty is in the many eyes of the beholder.,SIXMOREVODKA,Spider Queen Elise,01SI053T2,Fearsome,Fearsome,,,None,None,SPIDER,Champion,Unit,false,Set1,01SI053T1,01SI053,SPIDER,Challenger,Challenger,,,,,,,,,,,,,
